superfactorial,{\displaystyle \mathrm {sf} (n)=\prod _{k=1}^{n}k!},1939-10-10T00:00:00Z,United Kingdom
Unruh effect,{\displaystyle T={\frac {\hbar a}{2\pi ck_{\mathrm {B} }}}},1945-08-28T00:00:00Z,Canada
Gravity model of trade,{\displaystyle F_{ij}={\frac {GM_{i}M_{j}}{D_{ij}}}},1919-04-19T00:00:00Z,United States
Favard constant,{\displaystyle K_{r}={\frac {4}{\pi }}\sum \limits _{k=0}^{\infty }\left[{\frac {(-1)^{k}}{2k+1}}\right]^{r+1}},1907-04-03T00:00:00Z,Ukraine
Gauss–Kuzmin distribution,{\displaystyle p(k)=-\log _{2}\left(1-{\frac {1}{(1+k)^{2}}}\right)~},1891-11-21T00:00:00Z,Belarus
Lane–Emden equation,{\displaystyle {\frac {1}{\xi ^{2}}}{\frac {\mathrm {d} }{\mathrm {d} \xi }}\left(\xi ^{2}{\frac {\mathrm {d} \theta }{\mathrm {d} \xi }}\right)+\theta ^{n}=0},1819-08-09T00:00:00Z,United States
Collatz conjecture,{\displaystyle {\begin{aligned}&f(n)={\begin{cases}3n+1&2\nmid n\\n/2&2\mid n\end{cases}}\\&\forall n\in \mathbb {Z} ^{+}\exists i\in \mathbb {N} \colon (\underbrace {f\circ f\circ \dotsb \circ f} _{i})(n)=1\end{aligned}}},1911-08-28T00:00:00Z,Japan
M521,{\displaystyle 2^{521}-1},1911-11-02T00:00:00Z,United States
Clausius–Mossotti relation,{\displaystyle {\frac {\epsilon _{\text{r}}-1}{\epsilon _{\text{r}}+2}}={\frac {N\alpha }{3\epsilon _{0}}}},1791-04-18T00:00:00Z,Italy
Lanczos approximation,{\displaystyle \Gamma (z+1)={\sqrt {2\pi }}{\left(z+g+{\frac {1}{2}}\right)}^{z+{\frac {1}{2}}}e^{-\left(z+g+{\frac {1}{2}}\right)}A_{g}(z)},1893-02-02T00:00:00Z,Hungary
M1279,{\displaystyle 2^{1279}-1},1911-11-02T00:00:00Z,United States
Stein's method,{\displaystyle x\cdot y=L_{1}(x)y+L_{2}(y)x-L_{1}(x)L_{2}(y)e},1920-03-22T00:00:00Z,United States
rayleigh,{\displaystyle I=4\pi {10^{-10}}L},1875-08-28T00:00:00Z,United Kingdom
Schwarz–Christoffel mapping,"{\displaystyle f(\zeta )=\int ^{\zeta }{\frac {K}{(w-a)^{1-(\alpha /\pi )}(w-b)^{1-(\beta /\pi )}(w-c)^{1-(\gamma /\pi )}\dotsm }}\,\mathrm {d} w}",1843-01-25T00:00:00Z,Poland
Eisenstein triple,{\displaystyle c^{2}=a^{2}-ab+b^{2}},1823-04-16T00:00:00Z,Germany
Biot number for heat transfer,{\displaystyle {\mathit {Bi}}={\frac {Kl}{\lambda }}},1774-04-21T00:00:00Z,France
Born coordinates,"{\displaystyle \mathrm {d} s^{2}=-(1-r^{2}\omega ^{2})\mathrm {d} t^{2}+\mathrm {d} r^{2}+r^{2}\,\mathrm {d} \theta ^{2}+2\omega r^{2}\,\mathrm {d} t\,d\theta +\mathrm {d} z^{2}}",1882-12-11T00:00:00Z,Poland
Ribaucour curve,{\displaystyle x=\int \limits _{0}^{y}{\frac {\mathrm {d} y}{\sqrt {\left({\frac {y}{c}}\right)^{2n}-1}}}},1845-11-28T00:00:00Z,France
ellipsoid method,{\displaystyle {\mathcal {E}}^{(0)}=\left\{z\in \mathbb {R} ^{n}\ \ (z-x_{0})^{T}P_{(0)}^{-1}(z-x_{0})\leqslant 1\right\}},1952-05-03T00:00:00Z,Russia
bark scale,{\displaystyle F=F^{e}\cdot F^{g}},1881-12-02T00:00:00Z,Germany
Hausner ratio,{\displaystyle H={\frac {\rho _{T}}{\rho _{B}}}},1901-06-01T00:00:00Z,Austria
probit model,{\displaystyle \Pr(Y=1|X=x)=\Phi (x'\beta )},1899-02-01T00:00:00Z,United States
Rossby number,{\displaystyle {\mathit {Ro}}={\frac {v}{2l\omega _{\mathrm {E} }\sin {\varphi }}}},1898-12-28T00:00:00Z,Sweden
Helmholtz free energy,{\displaystyle A=U-TS},1821-08-31T00:00:00Z,Germany
Schweitzer inequality,{\displaystyle \left(x_{1}+x_{2}+\cdots +x_{n}\right)\left({\frac {1}{x_{1}}}+{\frac {1}{x_{2}}}+\cdots +{\frac {1}{x_{n}}}\right)\leqslant {\frac {(m+M)^{2}}{4mM}}\cdot n^{2}},1923-02-01T00:00:00Z,Hungary
Bregman–Minc inequality,{\displaystyle \operatorname {per} A\leq \prod _{i=1}^{n}(r_{i}!)^{1/r_{i}}},1941-01-31T00:00:00Z,Russia
Plücker's conoid,{\displaystyle z={\frac {2xy}{x^{2}+y^{2}}}},1801-06-16T00:00:00Z,Germany
Bregman–Minc inequality,{\displaystyle \operatorname {per} A\leq \prod _{i=1}^{n}(r_{i}!)^{1/r_{i}}},1919-11-12T00:00:00Z,Poland
big O notation,"{\displaystyle f(x)=\operatorname {O} (g(x)){\text{ as }}x\rightarrow \infty \iff \exists M>0,x\in \mathbb {R} :|f(x)|\leq Mg(x),\quad \forall x\geq x_{0}}",1877-02-14T00:00:00Z,Germany
Riemann curvature tensor,"{\displaystyle R(u,v)w=\nabla _{u}\nabla _{v}w-\nabla _{v}\nabla _{u}w-\nabla _{[u,v]}w}",1829-11-10T00:00:00Z,Germany
Landau–Ramanujan constant,{\displaystyle {\frac {1}{\sqrt {2}}}\quad \prod _{p\equiv 3{\bmod {4}}}\quad \left(1-{\frac {1}{p^{2}}}\right)^{-1/2}={\frac {\pi }{4}}\quad \prod _{p\equiv 1{\bmod {4}}}\quad \left(1-{\frac {1}{p^{2}}}\right)^{1/2}},1877-02-14T00:00:00Z,Germany
Dehn twist,{\displaystyle S^{1}\times I},1878-11-13T00:00:00Z,Germany
Zech's logarithm,{\displaystyle Z_{\alpha }(n)=\log _{\alpha }(1+\alpha ^{n})},1821-02-24T00:00:00Z,Germany
Schwarz–Christoffel mapping,"{\displaystyle f(\zeta )=\int ^{\zeta }{\frac {K}{(w-a)^{1-(\alpha /\pi )}(w-b)^{1-(\beta /\pi )}(w-c)^{1-(\gamma /\pi )}\dotsm }}\,\mathrm {d} w}",1829-11-10T00:00:00Z,Germany
Shapiro–Wilk test,{\displaystyle W={\left(\sum \limits _{i=1}^{n}a_{i}x_{(i)}\right)^{2} \over \sum \limits _{i=1}^{n}(x_{i}-{\overline {x}})^{2}}},1930-07-13T00:00:00Z,United States
Ackermann function,"{\displaystyle A(m,n)={\begin{cases}n+1&m=0\\A(m-1,1)&m>0,n=0\\A(m-1,A(m,n-1))&m>0,n>0.\end{cases}}}",1896-03-29T00:00:00Z,Germany
Christoffel symbols,{\displaystyle \Gamma _{\mu \nu }^{\rho }={\frac {1}{2}}g^{\rho \sigma }(\partial _{\mu }g_{\nu \sigma }+\partial _{\nu }g_{\mu \sigma }-\partial _{\rho }g_{\mu \nu })},1829-11-10T00:00:00Z,Germany
Sharvin's formula,"{\displaystyle R_{Sh}^{-1}={\frac {3\pi }{16}}{\frac {n{{e}^{2}}{{d}^{2}}}{{p}_{F}}},}",1919-06-24T00:00:00Z,Russia
Grothendieck–Hirzebruch–Riemann–Roch theorem,{\displaystyle {\mbox{ch}}(f_{\mbox{!}}{\mathcal {F}}^{\bullet }){\mbox{td}}(Y)=f_{*}({\mbox{ch}}({\mathcal {F}}^{\bullet }){\mbox{td}}(X))},1927-10-17T00:00:00Z,Germany
Landau prime ideal theorem,{\displaystyle 2r(X)+r^{\prime }({\sqrt {X}})},1877-02-14T00:00:00Z,Germany
Born rule,{\displaystyle \Pr(\lambda _{i})=|\langle \lambda _{i}|\psi \rangle |^{2}},1882-12-11T00:00:00Z,Poland
Cauchy–Schwarz inequality,"{\displaystyle |\langle \mathbf {u} ,\mathbf {v} \rangle |^{2}\leq \langle \mathbf {u} ,\mathbf {u} \rangle \cdot \langle \mathbf {v} ,\mathbf {v} \rangle }",1843-01-25T00:00:00Z,Poland
Steinmetz's equation,{\displaystyle P_{v}=k\cdot f^{a}\cdot B^{b}},1865-04-09T00:00:00Z,Poland
Eisenstein prime,"{\displaystyle z=a+b\,\omega \qquad (\omega =e^{2\pi i/3})}",1823-04-16T00:00:00Z,Germany
Lerch zeta function,"{\displaystyle L(\lambda ,\alpha ,s)=\sum _{n=0}^{\infty }{\frac {e^{2\pi i\lambda n}}{(n+\alpha )^{s}}}}",1859-03-26T00:00:00Z,Germany
Greenberger–Horne–Zeilinger state,{\displaystyle |\mathrm {GHZ} \rangle ={\frac {|0\rangle ^{\otimes M}+|1\rangle ^{\otimes M}}{\sqrt {2}}}},1932-01-01T00:00:00Z,United States
Thue–Siegel–Roth theorem,{\displaystyle \left|\alpha -{\frac {p}{q}}\right|<{\frac {1}{q^{2+\varepsilon }}}},1896-12-31T00:00:00Z,Germany
Thue–Siegel–Roth theorem,{\displaystyle \left|\alpha -{\frac {p}{q}}\right|<{\frac {1}{q^{2+\varepsilon }}}},1896-12-31T00:00:00Z,United States
Kravchuk polynomials,"{\displaystyle {\mathcal {K}}_{k}(x;n,q)={\mathcal {K}}_{k}(x)=\sum _{j=0}^{k}(-1)^{j}(q-1)^{k-j}{\binom {x}{j}}{\binom {n-x}{k-j}},\quad k=0,1,\ldots ,n}",1892-09-27T00:00:00Z,Ukraine
Schwarzian derivative,{\displaystyle Sf={\frac {f'''}{f'}}-{\frac {3}{2}}\left({\frac {f''}{f'}}\right)^{2}},1843-01-25T00:00:00Z,Poland
Hesse normal form,"{\displaystyle H=\{x\in \mathbb {R} ^{n}\mid \langle v_{0},x\rangle =d\}}",1811-04-22T00:00:00Z,Prussia
Clebsch-Gordan coefficient,"{\displaystyle \langle j_{1},j_{2};m_{1},m_{2}\mid J,M\rangle =\delta _{M,m_{1}+m_{2}}{\sqrt {\frac {(2J+1)(J+j_{1}-j_{2})!(J-j_{1}+j_{2})!(j_{1}+j_{2}-J)!}{(j_{1}+j_{2}+J+1)!}}}\times {\sqrt {(J+M)!(J-M)!(j_{1}-m_{1})!(j_{1}+m_{1})!(j_{2}-m_{2})!(j_{2}+m_{2})!}}\times \sum _{k}{\frac {(-1)^{k}}{k!(j_{1}+j_{2}-J-k)!(j_{1}-m_{1}-k)!(j_{2}+m_{2}-k)!(J-j_{2}+m_{1}+k)!(J-j_{1}-m_{2}+k)!}}}",1833-01-19T00:00:00Z,Prussia
Paris' law,{\displaystyle {\frac {\mathrm {d} a}{\mathrm {d} N}}=C(\Delta K)^{m}},1930-08-07T00:00:00Z,United States
Weibull distribution,{\displaystyle f(x)={\frac {k}{b}}\left({\frac {x-a}{b}}\right)^{k-1}\mathrm {e} ^{-\left({\frac {x-a}{b}}\right)^{k}}},1887-06-18T00:00:00Z,Sweden
Hessian matrix,{\displaystyle \mathbf {H} (f)_{ij}=\left({\frac {\partial ^{2}f}{\partial x_{i}\partial x_{j}}}\right)},1811-04-22T00:00:00Z,Prussia
generalized mean,"{\displaystyle M_{p}(x_{1},\dots ,x_{n})=\left({\frac {1}{n}}\sum _{i=1}^{n}x_{i}^{p}\right)^{\frac {1}{p}}}",1859-12-22T00:00:00Z,Germany
Schottky effect,"{\displaystyle J(F,T,W)=A_{\mathrm {G} }T^{2}e^{-(W-\Delta W) \over kT}}",1886-07-23T00:00:00Z,Switzerland
circuit rank,{\displaystyle r=m-n+c},1824-03-12T00:00:00Z,Prussia
Tutte matrix,"{\displaystyle A_{ij}=x_{ij},\forall (u_{i},v_{j})\in E\land A_{ij}=0,\forall (u_{i},v_{j})\notin E}",1917-05-14T00:00:00Z,United Kingdom
Plücker's conoid,{\displaystyle z={\frac {2xy}{x^{2}+y^{2}}}},1801-07-16T00:00:00Z,Germany
Zorn's lemma,"{\displaystyle \left(\forall C\subset P\colon (\forall c,c'\in C\colon c\leq c'\lor c\geq c')\implies \exists u\in P\colon C\leq u\right)\implies \exists m\in P\forall p\in P\colon m\not \leq p}",1906-06-06T00:00:00Z,Germany
Helmholtz's theorems,{\displaystyle \Gamma =\int _{A}{\vec {\omega }}\cdot {\vec {n}}dA=\oint _{c}{\vec {u}}\cdot d{\vec {s}}},1821-08-31T00:00:00Z,Germany
Broyden–Fletcher–Goldfarb–Shanno algorithm,{\displaystyle {\begin{aligned}{\bf {p_{k}}}&=-B_{k}^{-1}\nabla {\bf {f_{k}}}\\\alpha _{k}&=\arg \min f({\bf {x_{k}+\alpha {\bf {p_{k})}}}}\\{\bf {s_{k}}}&=\alpha _{k}{\bf {p_{k}}}\\{\bf {x_{k+1}}}&={\bf {x_{k}+{\bf {s_{k}}}}}\\{\bf {y_{k+1}}}&=\nabla {\bf {f_{k+1}-\nabla {\bf {f_{k}}}}}\\B_{k+1}&=B_{k}+{\frac {\bf {y_{k}{\bf {y_{k}^{\top }}}}}{\bf {y_{k}^{\top }{\bf {s_{k}}}}}}-{\frac {B_{k}{\bf {s}}_{k}{\bf {s}}_{k}^{\top }B_{k}^{\top }}{{\bf {s}}_{k}^{\top }B_{k}{\bf {s}}_{k}}}\end{aligned}}},1941-08-14T00:00:00Z,United States
axiom schema of replacement,"{\displaystyle \forall w_{1},\ldots ,w_{n}\,\forall A\,\exists B\,\forall x\,(x\in B\Leftrightarrow [x\in A\land \varphi (x,w_{1},\ldots ,w_{n},A)])}",1891-02-17T00:00:00Z,Germany
Born–Infeld model,{\displaystyle {\mathcal {L}}={\sqrt {|\det(\eta +F)|}}-{\sqrt {|\det \eta |}}},1882-12-11T00:00:00Z,Poland
Gibbs-Helmholtz equations,{\displaystyle \Delta F=\Delta U+Td{\frac {\Delta F}{dT}}},1821-08-31T00:00:00Z,Germany
London penetration depth,{\displaystyle B(x)=B(0)\exp {-{\frac {x}{\lambda _{\mathrm {L} }}}}},1900-03-07T00:00:00Z,Poland
KMS state,{\displaystyle \left\langle \exp(\mathrm {i} tP^{\mu })A\exp(-\mathrm {i} tP^{\mu })B\right\rangle =\left\langle B\exp((\mathrm {i} t-\beta )P^{\mu })A\exp(-(\mathrm {i} t-\beta )P^{\mu })\right\rangle },1920-02-15T00:00:00Z,Japan
Helmholtz equation,{\displaystyle (\Delta +k^{2})\phi =0},1821-08-31T00:00:00Z,Germany
Brinkman number,{\displaystyle {\begin{array}{lcr}{\mathit {Br}}&=&{\frac {\eta v^{2}}{\lambda \Delta T}}\\\Delta T&=&T_{\mathrm {W} }-T_{0}\end{array}}},1908-03-30T00:00:00Z,Netherlands
Smith–Minkowski–Siegel mass formula,{\displaystyle m(f)=\sum _{\Lambda }{1 \over |\operatorname {Aut} (\Lambda )|}},1896-12-31T00:00:00Z,Germany
Smith–Minkowski–Siegel mass formula,{\displaystyle m(f)=\sum _{\Lambda }{1 \over |\operatorname {Aut} (\Lambda )|}},1896-12-31T00:00:00Z,United States
symmetry of second derivatives,"{\displaystyle {\frac {\partial }{\partial x}}\left({\frac {\partial }{\partial y}}f(x,y)\right)={\frac {\partial }{\partial y}}\left({\frac {\partial }{\partial x}}f(x,y)\right)}",1843-01-25T00:00:00Z,Poland
Goodman and Kruskal's gamma,{\displaystyle G={\frac {N_{s}-N_{d}}{N_{s}+N_{d}}}},1928-08-07T00:00:00Z,United States
Jellyfish Hearts sequence,{\displaystyle a(n)=prime(n)\oplus n^{2}},1986-07-15T00:00:00Z,Hungary
Hirzebruch surface,{\displaystyle O(0)+O(-n)},1927-10-17T00:00:00Z,Germany
Kaplan–Meier estimator,{\displaystyle {\widehat {P(t)}}=\prod \limits _{r}\left({\frac {N-r}{N-r+1}}\right)},1920-05-11T00:00:00Z,United States
Morton number,{\displaystyle {\mathit {Mo}}={\frac {g\eta ^{4}}{\rho \gamma ^{3}}}\left({\frac {\rho _{\mathrm {b} }}{\rho }}-1\right)},1925-12-03T00:00:00Z,United States
Courant–Friedrichs–Lewy condition,"{\displaystyle C={\frac {|u|\,\Delta t}{\Delta x}}}",1888-01-08T00:00:00Z,Poland
ion transport number,{\displaystyle t_{\mathrm {B} }={\frac {i_{\mathrm {B} }}{i}}},1824-03-27T00:00:00Z,Germany
Wolfe conditions,{\displaystyle \phi (\alpha )\leq \phi (0)+c_{1}\alpha \phi '(0)},1927-08-11T00:00:00Z,United States
Gibbs–Helmholtz equation,{\displaystyle \left({\frac {\partial \left({\frac {G}{T}}\right)}{\partial T}}\right)_{p}=-{\frac {H}{T^{2}}}},1821-08-31T00:00:00Z,Germany
Riemann–Hurwitz formula,{\displaystyle 2g(S')-2=N\cdot (2g(S)-2)-\sum _{P\in S'}(e_{P}-1)},1859-03-26T00:00:00Z,Germany
Wolfe conditions,{\displaystyle \phi ^{\prime }(\alpha )\geq c_{2}\phi ^{\prime }(0)},1927-08-11T00:00:00Z,United States
London equations,"{\displaystyle {\frac {\partial \mathbf {j} _{s}}{\partial t}}={\frac {n_{s}e^{2}}{m}}\mathbf {E} ,\qquad \mathbf {\nabla } \times \mathbf {j} _{s}=-{\frac {n_{s}e^{2}}{m}}\mathbf {B} }",1900-03-07T00:00:00Z,Poland
Gibbs-Helmholtz equations,{\displaystyle \Delta G=\Delta H+Td{\frac {\Delta G}{dT}}},1821-08-31T00:00:00Z,Germany
Cauchy-Schwarz inequality for sums,{\displaystyle \left(\sum _{i=1}^{n}a_{i}b_{i}\right)^{2}\leq \left(\sum _{i=1}^{n}a_{i}^{2}\right)\left(\sum _{i=1}^{n}b_{i}^{2}\right)},1843-01-25T00:00:00Z,Poland
Souček space,{\displaystyle \lim _{k\to \infty }u_{k}=u{\mbox{ in }}L^{1}(\Omega ;\mathbf {R} ^{m})},1943-01-13T00:00:00Z,Czech Republic
Modified Newtonian dynamics,{\displaystyle F_{N}=m\cdot \mu \left({\frac {a}{a_{0}}}\right)a},1946-01-01T00:00:00Z,Romania
Real analytic Eisenstein series,"{\displaystyle E(z,s)={1 \over 2}\sum _{(m,n)=1}{y^{s} \over |mz+n|^{2s}}}",1823-04-16T00:00:00Z,Germany
Hölder's inequality,{\displaystyle \|fg\|_{1}\leq \|f\|_{p}\|g\|_{q}},1859-12-22T00:00:00Z,Germany
Drude model,{\displaystyle {\frac {\mathrm {d} }{\mathrm {d} t}}\mathbf {p} (t)=q\left(\mathbf {E} +{\frac {\mathbf {p} (t)\times \mathbf {B} }{m}}\right)-{\frac {\mathbf {p} (t)}{\tau }}},1863-07-12T00:00:00Z,Germany
Rothe–Hagen identity,{\displaystyle \sum _{k=0}^{n}{\frac {x}{x+kz}}{x+kz \choose k}{\frac {y}{y+(n-k)z}}{y+(n-k)z \choose n-k}={\frac {x+y}{x+y+nz}}{x+y+nz \choose n}},1773-01-01T00:00:00Z,Germany
MacLaurin series,{\displaystyle f(x)=\sum _{n=0}^{\infty }{\frac {f^{(n)}(0)}{n!}}x^{n}},1698-02-01T00:00:00Z,United Kingdom
epsilon calculus,{\displaystyle {\begin{aligned}(\exists x)A(x)&\equiv A(\epsilon x\ A)\\(\forall x)A(x)&\equiv A(\epsilon x\ (\neg A))\end{aligned}}},1862-01-23T00:00:00Z,Russia
Cotton tensor,{\displaystyle C_{ijk}=\nabla _{k}R_{ij}-\nabla _{j}R_{ik}+{\frac {1}{2(n-1)}}\left(\nabla _{j}Rg_{ik}-\nabla _{k}Rg_{ij}\right)},1872-02-05T00:00:00Z,France
Minkowski–Hlawka theorem,{\displaystyle \Delta \geq {\frac {\zeta (n)}{2^{n-1}}}},1864-06-22T00:00:00Z,Lithuania
trisectrix of Maclaurin,{\displaystyle {r \over \sin 3\theta }={a \over \sin 2\theta }\!},1698-02-01T00:00:00Z,United Kingdom
Plebański action,{\displaystyle S_{\mathrm {Pleba{\acute {n}}ski} }=\int \epsilon _{ijkl}B^{ij}\wedge F^{kl}[A]+\phi _{ijkl}B^{ij}\wedge B^{kl}},1928-05-07T00:00:00Z,Poland
Bland–Altman plot,"{\displaystyle S(x,y)=\left({\frac {S_{1}+S_{2}}{2}},S_{1}-S_{2}\right)}",1948-07-12T00:00:00Z,United Kingdom
Catalan number,{\displaystyle C_{n}={\frac {1}{n+1}}{\binom {2n}{n}}},1814-05-30T00:00:00Z,Belgium
Ursell number,"{\displaystyle U\,=\,{\frac {H}{h}}\left({\frac {\lambda }{h}}\right)^{2}\,=\,{\frac {H\,\lambda ^{2}}{h^{3}}}}",1923-04-28T00:00:00Z,Germany
Wasserstein metric,"{\displaystyle W_{p}(\mu ,\nu ):=\left(\inf _{\gamma \in \Gamma (\mu ,\nu )}\int _{M\times M}d(x,y)^{p}\,\mathrm {d} \gamma (x,y)\right)^{1/p}}",1944-09-15T00:00:00Z,Russia
Rosenbrock function,{\displaystyle S=\{z\in D\mid f^{(k)}(z)=g^{(k)}(z)\quad {\mbox{for all}}\;k\geq 0\}},1920-12-16T00:00:00Z,United Kingdom
Bhatia–Davis inequality,{\displaystyle {\text{variance}}\leq (M-\mu )(\mu -m)},1926-08-12T00:00:00Z,United States
hydrodynamical helicity,{\displaystyle H=\int _{V}\mathbf {u} \cdot \left(\nabla \times \mathbf {u} \right)dV},1923-07-31T00:00:00Z,France
Lewis number,{\displaystyle {\mathit {Le}}={\frac {a}{D}}},1882-08-21T00:00:00Z,United States
Minkowski's bound,{\displaystyle M_{K}={\sqrt {|D|}}\left({\frac {4}{\pi }}\right)^{r_{2}}{\frac {n!}{n^{n}}}},1864-06-22T00:00:00Z,Lithuania
Minkowski's question mark function,{\displaystyle \operatorname {?} \left(a_{0}+{\frac {1}{a_{1}+{\frac {1}{a_{2}+\dotsb }}}}\right)=a_{0}+2\sum _{n=1}^{\infty }{\frac {(-1)^{n+1}}{2^{a_{1}+\dotsb +a_{n}}}}},1864-06-22T00:00:00Z,Lithuania
CT Value,{\displaystyle \ln({\frac {N}{N_{0}}})=\Lambda _{CW}C^{n}t\!},1875-01-06T00:00:00Z,United Kingdom
Spieker center,{\displaystyle bc(b+c):ac(a+c):ab(a+b)},1823-08-08T00:00:00Z,Germany
Abraham–Minkowski controversy,{\displaystyle p_{\mathrm {M} }={\frac {nh\nu }{c}};},1864-06-22T00:00:00Z,Lithuania
Rothe–Hagen identity,{\displaystyle \sum _{k=0}^{n}{\frac {x}{x+kz}}{x+kz \choose k}{\frac {y}{y+(n-k)z}}{y+(n-k)z \choose n-k}={\frac {x+y}{x+y+nz}}{x+y+nz \choose n}},1773-09-03T00:00:00Z,Germany
axiom of choice,{\displaystyle \left(\forall i\in I\colon S_{i}\neq \varnothing \right)\implies \prod _{i\in I}S_{i}\neq \varnothing },1871-07-27T00:00:00Z,Germany
Minkowski distance,"{\displaystyle \rho (x,y)=\left(\sum _{i=1}^{n}|x_{i}-y_{i}|^{p}\right)^{1/p}}",1864-06-22T00:00:00Z,Lithuania
Euler–Maclaurin formula,"{\displaystyle \sum \limits _{a\leqslant k<b}f(k)=\int \limits _{a}^{b}f(x)dx+\left.\sum \limits _{k=1}^{m}{\frac {B_{k}}{k!}}f^{(k-1)}(x)\right|_{a}^{b}+R_{m},R_{m}=(-1)^{m+1}\int \limits _{a}^{b}{\frac {B_{m}(\{x\})}{m!}}f^{(m)}(x)dx}",1698-02-01T00:00:00Z,United Kingdom
megapascal,{\displaystyle {\rm {1~MPa=1~{\frac {N}{mm^{2}}}=1~{\frac {kg}{mm\cdot s^{2}}}=1000000~Pa}}},1623-06-19T00:00:00Z,France
Rubin causal model,{\displaystyle Y_{t}(u)=T+Y_{c}(u)},1943-12-22T00:00:00Z,United States
FKG inequality,{\displaystyle \left(\sum _{x\in X}f(x)g(x)\mu (x)\right)\left(\sum _{x\in X}\mu (x)\right)\geq \left(\sum _{x\in X}f(x)\mu (x)\right)\left(\sum _{x\in X}g(x)\mu (x)\right)},1924-10-12T00:00:00Z,Netherlands
Least-squares spectral analysis,{\displaystyle \phi \approx {\textbf {A}}x},1935-07-18T00:00:00Z,Czech Republic
Fisher's equation,{\displaystyle {\frac {\partial u}{\partial t}}-D{\frac {\partial ^{2}u}{\partial x^{2}}}=ru(1-u)},1901-01-18T00:00:00Z,Russia
maximum-margin hyperplane,"{\displaystyle \langle x,v\rangle \geq c\,{\text{ and }}\langle y,v\rangle \leq c}",1864-06-22T00:00:00Z,Lithuania
Minkowski's second theorem,{\displaystyle g(x)=\inf\{\lambda \in \mathbb {R} x\in \lambda K\}},1864-06-22T00:00:00Z,Lithuania
Hilbert's theorem,{\displaystyle \varphi =\psi \circ \exp _{p}S'\longrightarrow \mathbb {R} ^{3}},1862-01-23T00:00:00Z,Russia
Baker–Campbell–Hausdorff formula,{\displaystyle Z=\log {\big (}e^{X}e^{Y}{\big )}},1862-05-27T00:00:00Z,United Kingdom
Jackson network,"{\displaystyle \lambda _{i}=\alpha p_{0i}+\sum _{j=1}^{J}\lambda _{j}p_{ji},i=1,\ldots ,J.\qquad (1)}",1924-05-16T00:00:00Z,United States
Hilbert's Nullstellensatz,{\displaystyle {\hbox{I}}({\hbox{V}}(J))={\sqrt {J}}},1862-01-23T00:00:00Z,Russia
Perron–Frobenius theorem,{\displaystyle \min _{i}\sum _{j}a_{ij}\leq r\leq \max _{i}\sum _{j}a_{ij}},1849-10-26T00:00:00Z,Germany
Rota–Baxter algebra,{\displaystyle R(x)R(y)+\theta R(xy)=R(R(x)y+xR(y))},1930-03-19T00:00:00Z,United States
long short-term memory,{\displaystyle {\begin{aligned}f_{t}&=\sigma _{g}(W_{f}x_{t}+U_{f}h_{t-1}+b_{f})\\i_{t}&=\sigma _{g}(W_{i}x_{t}+U_{i}h_{t-1}+b_{i})\\o_{t}&=\sigma _{g}(W_{o}x_{t}+U_{o}h_{t-1}+b_{o})\\{\tilde {c}}_{t}&=\sigma _{c}(W_{c}x_{t}+U_{c}h_{t-1}+b_{c})\\c_{t}&=f_{t}\circ c_{t-1}+i_{t}\circ {\tilde {c}}_{t}\\h_{t}&=o_{t}\circ \sigma _{h}(c_{t})\end{aligned}}},1967-02-14T00:00:00Z,Germany
Richards equation,{\displaystyle {\frac {\partial \theta }{\partial t}}={\frac {\partial }{\partial z}}\left[K(\theta )\left({\frac {\partial h}{\partial z}}+1\right)\right]},1904-04-24T00:00:00Z,United States
Isserlis' theorem,{\displaystyle AB+BC\bumpeq AC},1881-01-01T00:00:00Z,Ukraine
Pólya enumeration theorem,{\displaystyle |Y^{X}/G|={\frac {1}{|G|}}\sum _{g\in G}m^{c(g)}},1879-06-08T00:00:00Z,United States
Pascal's triangle,,1623-06-19T00:00:00Z,France
Nernst-Einstein Equation,{\displaystyle \Lambda _{m}^{0}={\frac {F^{2}}{RT}}\left(\nu _{+}z_{+}^{2}D_{+}+\nu _{-}z_{-}^{2}D_{-}\right)},1864-06-25T00:00:00Z,Poland
Russell's paradox,{\displaystyle R:=\{x\mid x\notin x\}},1871-07-27T00:00:00Z,Germany
Shapiro–Wilk test,{\displaystyle W={\left(\sum \limits _{i=1}^{n}a_{i}x_{(i)}\right)^{2} \over \sum \limits _{i=1}^{n}(x_{i}-{\overline {x}})^{2}}},1922-12-18T00:00:00Z,Canada
Muller's method,"{\displaystyle x_{k+1}=x_{k}-{\frac {2f(x_{k})}{w\pm {\sqrt {\left(f[x_{k},x_{k-1}]+f[x_{k},x_{k-2}]-f[x_{k-1},x_{k-2}]\right)^{2}-4f(x_{k})f[x_{k},x_{k-1},x_{k-2}]}}}}.}",1924-11-02T00:00:00Z,United States
Lewis number,{\displaystyle {\mathit {Le}}={\frac {\mathit {Sc}}{\mathit {Pr}}}},1882-08-21T00:00:00Z,United States
Adams operation,{\displaystyle \chi _{\psi ^{k}(\rho )}(g)=\chi _{\rho }(g^{k})},1930-11-05T00:00:00Z,United Kingdom
Smith–Minkowski–Siegel mass formula,{\displaystyle m(f)=\sum _{\Lambda }{1 \over |\operatorname {Aut} (\Lambda )|}},1864-06-22T00:00:00Z,Lithuania
Nakajima–Zwanzig equation,"{\displaystyle \partial _{t}\rho ={\frac {i}{\hbar }}[\rho ,H]=L\rho }",1923-06-04T00:00:00Z,Japan
